LAPORAN HEALTH CHECK CCTV BAGOPS K3I-KORLANTAS    •    21 Jun 2026 08:07 WIB    •    Total 1120   |   Healthy 24   |   Unhealthy 861   |   Timeout 235,,,,,,,,,,,,,,,,,,
NO,CHECK_TIMESTAMP,KATEGORI,SUB KATEGORI,WILAYAH PROJECT,WILAYAH POLDA,NAMA CCTV,IP,LATITUDE,LONGITUDE,RTSP-1,CCTV_ID,Tipe CCTV,IS_ACTIVE_K3I,STATUS_PING,LATENCY_PING_MS,STREAM_TYPE,STREAM_DETAIL,HEALTH_STATUS
1018,2026-06-21 08:07:04,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Timur,Jl. Raya Duduk Sampeyan 1,vms.k3i-korlantas.id,"-7,160627","112,53191",https://vms.k3i-korlantas.id/K3i/2020/GRSK-002_Jl.Raya_Duduk_Sampeyan1.stream/playlist.m3u8,cctv_e81b520f-aadc-449f-a179-2fcdcb50a68a,Arteri,No,ONLINE,"20,74",VMS,HTTP 502,Unhealthy
1019,2026-06-21 08:07:06,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,Simp Kota Tanjung Morawa Kab. Deli Serdang,172.16.60.3,"3,5213976","98,786172",rtsp://onvif:lantas123!!@172.16.60.3:554/live/E7EBCA42-2C77-4566-AD42-E333C9A4212F,cctv_e851720d-0616-4709-942b-27cf24982826,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
1020,2026-06-21 08:07:04,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Lampung,Simpang Airan,vms.k3i-korlantas.id,"-5,360499","105,304405",https://vms.k3i-korlantas.id/K3i/2020/BLPG-016_Simp_Airan.stream/playlist.m3u8,cctv_e920350b-0523-48d1-a44e-93ad38e43cd5,Arteri,No,ONLINE,"19,42",VMS,HTTP 502,Unhealthy
1021,2026-06-21 08:07:04,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda DIY,Flyover Jombor,vms.k3i-korlantas.id,"-7,74864","110,36219",https://vms.k3i-korlantas.id/K3i/DIY/188_Fly_Over_Jombor.stream/playlist.m3u8,cctv_e92cdf59-5015-40e4-bcac-f99205b5b537,Arteri,Yes,ONLINE,"16,13",VMS,HTTP 502,Unhealthy
1022,2026-06-21 08:07:04,BAGOPS,KORLANTAS - RTMC,HARWAT RTMC 4 POLDA,Polda Kalimantan Tengah,Dr. Murdjani,vms.k3i-korlantas.id,"-2,210654","113,939198",https://vms.k3i-korlantas.id/K3i/2024/KLTG-011_Dr._Murdjani.stream/playlist.m3u8,cctv_e9503145-671d-47cf-b5b6-183cf2a3c22d,Arteri,No,ONLINE,"51,21",VMS,HTTP 502,Unhealthy
1023,2026-06-21 08:07:05,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,Patung Kuda Thamrin,vms.k3i-korlantas.id,"-6,1798","106,82282",https://vms.k3i-korlantas.id/K3i/METRO/010_Patung+Kuda+Thamrin.stream/playlist.m3u8,cctv_e999e342-0f59-4207-85d4-75d80ff06049,Arteri,Yes,ONLINE,"46,9",VMS,HTTP 502,Unhealthy
1024,2026-06-21 08:07:05,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Sumatera Barat,Simpang polresta,vms.k3i-korlantas.id,"-0,951233","100,36385",https://vms.k3i-korlantas.id/K3i/2020/PDG-018_SP_Polresta.stream/playlist.m3u8,cctv_e9d9d679-e592-4afe-8048-7ad796c94069,Arteri,No,ONLINE,"43,45",VMS,HTTP 502,Unhealthy
1025,2026-06-21 08:07:05,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2023,Polda Kalimantan Selatan,Bundaran BCA,vms.k3i-korlantas.id,"-3,322944","114,59175",https://vms.k3i-korlantas.id/K3i/2022/BJM-001_Bundaran_BCA.stream/playlist.m3u8,cctv_ea18fbd6-72f7-41d6-8d96-21af918c0c34,Arteri,Yes,ONLINE,"43,63",VMS,HTTP 502,Unhealthy
1026,2026-06-21 08:07:04,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Jembatan Baru Banjar,vms.k3i-korlantas.id,"-8,25702986","115,0363942",https://vms.k3i-korlantas.id/K3i/JABAR/104_Pos_Pol_Jembatan_Baru_Banjar.stream/playlist.m3u8,cctv_ea262264-1343-439a-b8e7-2e73ca956981,Arteri,No,ONLINE,"40,05",VMS,HTTP 502,Unhealthy
1027,2026-06-21 08:07:05,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Riau,Simpang bandara 1,vms.k3i-korlantas.id,"0,47061372","101,4539165",https://vms.k3i-korlantas.id/K3i/6POLDA/RIAU-009_Simpang_bandara_1.stream/playlist.m3u8,cctv_ea466e33-282c-4654-87f7-1b0724102759,Arteri,No,ONLINE,"38,39",VMS,HTTP 502,Unhealthy
1028,2026-06-21 08:07:05,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,Simpang 4 Pantai Labu,vms.k3i-korlantas.id,"3,5609463","98,8797037",https://vms.k3i-korlantas.id/K3i/SMARTCITY/SMCT-068_Gereja_Ganjuran_Pintu_Masuk_Utara_3.stream/playlist.m3u8,cctv_eae3a2b6-56a3-4085-83cf-47856855adc8,Arteri,No,ONLINE,"34,63",VMS,HTTP 502,Unhealthy
1029,2026-06-21 08:07:05,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sulawesi Selatan,Patung Ainun Habibi,vms.k3i-korlantas.id,"-4,012788","119,621702",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/SUMUT-007_Simpang_Tiga_Asahan.stream/playlist.m3u8,cctv_eaed02e3-eaad-492f-9684-a3b2c52c457f,Arteri,Yes,ONLINE,"31,57",VMS,HTTP 502,Unhealthy
1030,2026-06-21 08:07:05,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Bengkulu,Simpang 4 DPRD Provinsi,vms.k3i-korlantas.id,"-3,8204","102,2874",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/PRP-004_Jl_Jend_Sudirman_Jl_Reformasi.stream/playlist.m3u8,cctv_eb1a8e53-a946-4aaf-8d09-c9e48bc9a225,Arteri,Yes,ONLINE,"27,44",VMS,HTTP 502,Unhealthy
1031,2026-06-21 08:07:05,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Bengkulu,Simpang Kandang,vms.k3i-korlantas.id,"-3,87275","102,31339",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/PRP-002_Jl_Bau_Massepe_Jl_Mattirotasi.stream/playlist.m3u8,cctv_eb308758-7b4f-47a3-916c-a9e00975e300,Arteri,Yes,ONLINE,"18,48",VMS,HTTP 502,Unhealthy
1032,2026-06-21 08:07:05,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,TL Simpang Lima Senen,vms.k3i-korlantas.id,"-6,17851292","106,8417679",https://vms.k3i-korlantas.id/K3i/METRO/064_TL+Simpang+Lima+Senen.stream/playlist.m3u8,cctv_eb44545b-244c-49c7-9446-e8ac81d05b5d,Arteri,Yes,ONLINE,"25,39",VMS,HTTP 502,Unhealthy
1033,2026-06-21 08:07:05,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Sumatera Barat,SP Kinol,vms.k3i-korlantas.id,"-0,95777649","100,361469",https://vms.k3i-korlantas.id/K3i/2023/SMB-005_SP_Kinol.stream/playlist.m3u8,cctv_eb6ffd55-7684-4869-8a5f-0421419ad90a,Arteri,No,ONLINE,"19,84",VMS,HTTP 502,Unhealthy
1034,2026-06-21 08:07:05,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Kepulauan Riau,SP 4 Masjid Agung,vms.k3i-korlantas.id,"1,12751797","104,0526076",https://vms.k3i-korlantas.id/K3i/2022/KEPRI-008_Analytic_Masjid_Agung.stream/playlist.m3u8,cctv_eb75e92a-77c3-41b2-97ab-b174902d653a,Arteri,No,ONLINE,"25,13",VMS,HTTP 502,Unhealthy
1035,2026-06-21 08:06:42,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,TL Melawai,vms.k3i-korlantas.id,"-6,24562","106,79769",https://vms.k3i-korlantas.id/K3i/METRO/055_TL+Melawai.stream/playlist.m3u8,cctv_ebcd7e2b-52d8-42a3-be18-d66d47751142,Arteri,Yes,ONLINE,"34,84",VMS,Playlist timeout,TIMEOUT
1036,2026-06-21 08:06:44,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Timur,Jl. Raya R.A Kartini 1,vms.k3i-korlantas.id,"-7,16809","112,6454",https://vms.k3i-korlantas.id/K3i/2020/GRSK-004_Jl._Raya_R.A_Kartini_1.stream/playlist.m3u8,cctv_ebe16000-368b-453f-b680-e5a4f493b279,Arteri,No,ONLINE,"197,37",VMS,Playlist timeout,TIMEOUT
1037,2026-06-21 08:06:44,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Banten,SP. Mayabon FIX,vms.k3i-korlantas.id,"-6,14929466","106,1776493",https://vms.k3i-korlantas.id/K3i/6POLDA/BNT-023_SP_Mayabon_FIX.stream/playlist.m3u8,cctv_ebf07d6d-6457-41d4-8365-f49315cf343f,Arteri,No,ONLINE,"35,15",VMS,Playlist timeout,TIMEOUT
1038,2026-06-21 08:06:45,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Kalimantan Timur,Depan E walk PTZ,vms.k3i-korlantas.id,"-1,2713","116,8599",https://vms.k3i-korlantas.id/K3i/6POLDA/KTM-012_Depan_E_walk_PTZ.stream/playlist.m3u8,cctv_ec69fa0c-a118-4ee6-b1bb-a9f7873e953d,Arteri,Yes,ONLINE,"210,61",VMS,Playlist timeout,TIMEOUT
1039,2026-06-21 08:06:46,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jambi,Simpang Lantas Jelutung 1,vms.k3i-korlantas.id,"-1,602509","103,618455",https://vms.k3i-korlantas.id/K3i/2020/JMB-012_SP_Lantas_Jelutung_1.stream/playlist.m3u8,cctv_ec704a9c-9226-4de7-bf11-1971a203b8c8,Arteri,No,ONLINE,"53,48",VMS,Playlist timeout,TIMEOUT
1040,2026-06-21 08:06:49,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Riau,Simpang Durian,vms.k3i-korlantas.id,"0,5172828","101,4198007",https://vms.k3i-korlantas.id/K3i/6POLDA/RIAU-023_Simpang_Durian_.stream/playlist.m3u8,cctv_ed1b5eb8-a84a-43f2-a547-871ebdcf1cd4,Arteri,No,ONLINE,"25,8",VMS,Playlist timeout,TIMEOUT
1041,2026-06-21 08:06:51,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Kalimantan Timur,Sp Blp Plaza PTZ,vms.k3i-korlantas.id,"-1,27717","116,83831",https://vms.k3i-korlantas.id/K3i/6POLDA/KTM-006_Sp_Blp_Plaza_PTZ.stream/playlist.m3u8,cctv_ed58cca2-2d08-40b1-8f44-f15122d5b274,Arteri,No,ONLINE,"168,63",VMS,Playlist timeout,TIMEOUT
1042,2026-06-21 08:06:44,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,Jl. Umum KM 12-12-1/2 Simpang Madirsan - Simp Gg Darmo Tanjung Morawa Kab. Deli Serdang,172.16.60.3,"3,52794381","98,79570807",rtsp://onvif:lantas123!!@172.16.60.3:554/live/244B28F4-D8DE-4468-BA7A-C73FF4A66AD9,cctv_ed6859f7-a797-41f2-8d58-2a5f849b1997,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
1043,2026-06-21 08:06:51,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Nusa Tenggara Barat,Simpang Golkar,vms.k3i-korlantas.id,"-8,5943266","116,1129859",https://vms.k3i-korlantas.id/K3i/2021/NTB-014_Simpang_Golkar.stream/playlist.m3u8,cctv_eda6d5fe-76d5-43e9-8466-d57f19e21762,Arteri,No,ONLINE,"197,92",VMS,Playlist timeout,TIMEOUT
1044,2026-06-21 08:06:52,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Timur,Jl. Raya Duduk Sampeyan 2,vms.k3i-korlantas.id,"-7,160627","112,53191",https://vms.k3i-korlantas.id/K3i/2020/GRSK-003_Jl.Raya_Duduk_Sampeyan2.stream/playlist.m3u8,cctv_edd840da-5a8f-475b-8409-558c7af1f61f,Arteri,No,ONLINE,"63,67",VMS,Playlist timeout,TIMEOUT
1045,2026-06-21 08:06:52,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Banten,Simpang Boru FIX 2,vms.k3i-korlantas.id,"-6,16719","106,17995",https://vms.k3i-korlantas.id/K3i/6POLDA/BNT-019_Simpang_Boru_FIX_2.stream/playlist.m3u8,cctv_ede1136c-3740-4bc8-aaf7-891cb90a71d1,Arteri,No,ONLINE,"26,73",VMS,Playlist timeout,TIMEOUT
1046,2026-06-21 08:06:44,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Jawa Tengah,Simpang 3 KS Tubun,vms.k3i-korlantas.id,"-7,55288","110,80376",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/SUMUT-026_Persimpangan_Takari_1.stream/playlist.m3u8,cctv_ede9a908-ca63-435b-bcec-e1a672996af1,Arteri,Yes,ONLINE,"142,97",VMS,HTTP 502,Unhealthy
1047,2026-06-21 08:06:45,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Sulawesi Tengah,Simpang 4 Al-Jufri,vms.k3i-korlantas.id,"-0,9039813","119,8575957",https://vms.k3i-korlantas.id/K3i/2022/SULTENG-003_Sp_4_Al-Jufri.stream/playlist.m3u8,cctv_ee414137-9eb8-43d5-acba-2027abe2e529,Arteri,No,ONLINE,"18,19",VMS,HTTP 502,Unhealthy
1048,2026-06-21 08:06:46,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Banten,Banten 3 (TL Ciceri) FIX 1,vms.k3i-korlantas.id,"-6,120448","106,171948",https://vms.k3i-korlantas.id/K3i/6POLDA/BNT-024_Banten_3-TL_Ciceri-FIX_1.stream/playlist.m3u8,cctv_ee559a1a-954d-4d0b-87c2-05d22cd1a694,Arteri,No,ONLINE,"24,41",VMS,HTTP 502,Unhealthy
1049,2026-06-21 08:06:46,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Bangka Belitung,SP. Griya tirta PTZ,vms.k3i-korlantas.id,"-2,135639","106,129583",https://vms.k3i-korlantas.id/K3i/6POLDA/BBL-015_SP_Griya_tirta_PTZ.stream/playlist.m3u8,cctv_ee8dafcb-55db-494b-b8eb-1347d1c5b141,Arteri,No,ONLINE,"160,27",VMS,HTTP 502,Unhealthy
1050,2026-06-21 08:06:46,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Jawa Tengah,Simpang 4 Nonongan,vms.k3i-korlantas.id,"-7,57104","110,82436",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/SUMUT-003_Simp_Sumarsono_Gaperta.stream/playlist.m3u8,cctv_eed18417-2157-4f55-808c-e32f3f448e19,Arteri,No,ONLINE,"137,97",VMS,HTTP 502,Unhealthy
1051,2026-06-21 08:06:46,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2023,Polda DIY,SP Gondomanan,vms.k3i-korlantas.id,"-7,8020407","110,3692307",https://vms.k3i-korlantas.id/K3i/2022/YOGYA-009_SP_Gondomanan.stream/playlist.m3u8,cctv_f009b7b7-9d77-42eb-9523-9a0aa80705e1,Arteri,No,ONLINE,"50,1",VMS,HTTP 502,Unhealthy
1052,2026-06-21 08:06:46,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Sumatera Barat,Simpang Bypass Kp lalang,vms.k3i-korlantas.id,"-0,924814","100,398039",https://vms.k3i-korlantas.id/K3i/2020/PDG-002_Bypas_KP_Lalang.stream/playlist.m3u8,cctv_f00ceccb-76c5-4fb7-b573-e8df46c1a221,Arteri,No,ONLINE,"17,44",VMS,HTTP 502,Unhealthy
1053,2026-06-21 08:06:47,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,Soekarno Hatta 2,vms.k3i-korlantas.id,"-6,12058","106,66894",https://vms.k3i-korlantas.id/K3i/METRO/002_Bandara+Soetta+Arah+Tangerang.stream/playlist.m3u8,cctv_f0b3f508-43cd-4ddf-bd4c-584fe8c4ba9c,Arteri,Yes,ONLINE,"26,05",VMS,HTTP 502,Unhealthy
1054,2026-06-21 08:06:47,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Jawa Tengah,Baturono,vms.k3i-korlantas.id,"-7,58448","110,82927",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/SULSEL-008_Jl_Bawakaraeng_Latimojong.stream/playlist.m3u8,cctv_f0f5887c-f8b4-4826-a7be-9a338be77d50,Arteri,Yes,ONLINE,20,VMS,HTTP 502,Unhealthy
1055,2026-06-21 08:06:47,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Banten,Banten 4 (Warung Pojok) FIX 2,vms.k3i-korlantas.id,"-6,125474","106,164007",https://vms.k3i-korlantas.id/K3i/6POLDA/BNT-028_Banten_4-Warung_Pojok-FIX_2.stream/playlist.m3u8,cctv_f12c7eea-9313-46b5-b300-a27deda20ed9,Arteri,No,ONLINE,"23,73",VMS,HTTP 502,Unhealthy
1056,2026-06-21 08:06:47,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Bali,Simpang 4 In Mahendra Data,vms.k3i-korlantas.id,"-8,6812","115,18919",https://vms.k3i-korlantas.id/K3i/BALI/239_Simpang_4_In_Mahendra_Data.stream/playlist.m3u8,cctv_f142789b-8620-45db-8620-dd93b53bb68f,Arteri,No,ONLINE,"14,5",VMS,HTTP 502,Unhealthy
1057,2026-06-21 08:06:48,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Kalimantan Tengah,Pospol Mahir Mahar,vms.k3i-korlantas.id,"-2,27382","113,92157",https://vms.k3i-korlantas.id/K3i/SURAKARTA/SKT-056_Simpang-Empat-Masjid-Kota-Barat.stream/playlist.m3u8,cctv_f161d005-d1c5-4e5c-bb24-e56536de254d,Arteri,Yes,ONLINE,"29,56",VMS,HTTP 502,Unhealthy
1058,2026-06-21 08:06:48,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Tengah,Gereja Santo Paulus Salatiga,vms.k3i-korlantas.id,"-7,32268","110,50152",https://vms.k3i-korlantas.id/K3i/JATENG/142_Gereja_Santo_Paulus_Salatiga.stream/playlist.m3u8,cctv_f18e62ee-28ca-402e-b70c-7ada254d6851,Arteri,Yes,ONLINE,"15,19",VMS,HTTP 502,Unhealthy
1059,2026-06-21 08:06:51,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Kalimantan Timur,SP Beruang Madu 2,10.45.42.19,"-1,2689206","116,8573706",rtsp://onvif:lantas123!!@10.45.42.19:554/live/68B0F159-7E64-42BD-92B1-473D3C20B922,cctv_f253fde1-0932-462b-a27a-c06a223aed6a,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
1060,2026-06-21 08:06:48,BAGOPS,KORLANTAS - TMC,TMC 4 POLRES TA 2024,Polda Jawa Tengah,PERBATASAN SECANG,vms.k3i-korlantas.id,"-7,40808","110,238",https://vms.k3i-korlantas.id/K3i/2024/MGG-003_Perbatasan_Secang.stream/playlist.m3u8,cctv_f263323d-4f70-4fb9-b5da-edad933ade7b,Arteri,Yes,ONLINE,"13,8",VMS,HTTP 502,Unhealthy
1061,2026-06-21 08:06:50,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Sumatera Selatan,Jembatan Musi 2,10.45.61.6,"-3,01837898","104,7199131",rtsp://operator:Qwerty654321@@10.45.61.6:554/Streaming/Channels/102/,cctv_f28b7b0f-20c7-4617-a77b-72b6e1364c4d,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
1062,2026-06-21 08:06:49,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda DIY,Katandan,vms.k3i-korlantas.id,"-7,81185","110,46945",https://vms.k3i-korlantas.id/K3i/DIY/190_Ketandan.stream/playlist.m3u8,cctv_f2d48158-138b-4d71-8e26-d49562148e0f,Arteri,No,ONLINE,"18,14",VMS,HTTP 502,Unhealthy
1063,2026-06-21 08:06:49,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Maluku Utara,TL PRIMA FOTO FIX 2,vms.k3i-korlantas.id,"0,78963","127,386096",https://vms.k3i-korlantas.id/K3i/6POLDA/MLT-013_Tl_Prima_Foto_Fix_2.stream/playlist.m3u8,cctv_f3e36a3b-444c-448e-9496-bdd6659e9ab6,Arteri,Yes,ONLINE,"42,15",VMS,HTTP 502,Unhealthy
1064,2026-06-21 08:06:50,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Tengah,Pos Pol Maya Tegal,vms.k3i-korlantas.id,"-6,86918","109,12832",https://vms.k3i-korlantas.id/K3i/JATENG/156_Pos_Pol_Maya_Tegal.stream/playlist.m3u8,cctv_f439f682-acf0-41b3-98f4-f1699d462669,Arteri,Yes,ONLINE,"30,18",VMS,HTTP 502,Unhealthy
1065,2026-06-21 08:06:50,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Banten,Merak Tol Gate Pelabuhan,vms.k3i-korlantas.id,"-5,92869794","105,9959862",https://vms.k3i-korlantas.id/K3i/METRO/034_Merak+Tol+Gate+Pelabuhan.stream/playlist.m3u8,cctv_f43e5868-1036-452e-8c0a-1a057abe3d9a,Arteri,Yes,ONLINE,"15,26",VMS,HTTP 502,Unhealthy
1066,2026-06-21 08:01:33,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,Persimpangan Takari 1,172.16.60.3,"3,3602187","99,1668554",rtsp://onvif:lantas123!!@172.16.60.3:554/live/6D7ECCF1-4F60-444E-81E0-56918AF72E85,cctv_f46d66b8-6c7c-411d-9ca8-256bd73a0cbe,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
1067,2026-06-21 08:04:06,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Kalimantan Timur,SP Grand City,10.45.42.19,"-1,22793","116,87117",rtsp://onvif:lantas123!!@10.45.42.19:554/live/C2DA6EAE-FB9C-4D7E-9383-68DB0138D97B,cctv_f484318d-618d-4579-b420-2d1e223e7a5e,Arteri,No,OFFLINE,N/A,RTSP,BE timeout,Unhealthy
1068,2026-06-21 08:04:05,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Sulawesi Utara,Apotik Medika,vms.k3i-korlantas.id,"1,46332","124,82905",https://vms.k3i-korlantas.id/K3i/6POLDA/SLT-018_Apotik_Medika.stream/playlist.m3u8,cctv_f520d82d-92fa-4060-88b9-eb4ea0632737,Arteri,Yes,ONLINE,"192,36",VMS,Playlist timeout,TIMEOUT
1069,2026-06-21 08:04:05,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Lampung,Simpang Agus Salim 2,vms.k3i-korlantas.id,"-5,404506","105,249933",https://vms.k3i-korlantas.id/K3i/2020/BLPG-002_Tamin2.stream/playlist.m3u8,cctv_f52715ba-2a0c-496a-9be4-1a9aab43f497,Arteri,No,ONLINE,"172,03",VMS,Playlist timeout,TIMEOUT
1070,2026-06-21 08:04:05,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Sumatera Barat,Simpang Alai,vms.k3i-korlantas.id,"-0,925105","100,367601",https://vms.k3i-korlantas.id/K3i/2020/PDG-014_SP_Alai.stream/playlist.m3u8,cctv_f5790f52-5cc0-448a-bfd0-77f8072f12ee,Arteri,No,ONLINE,"161,84",VMS,Playlist timeout,TIMEOUT
1071,2026-06-21 08:04:06,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Timur,Kebomas 2,10.45.42.19,"-7,16819","112,59529",rtsp://onvif:lantas123!!@10.45.42.19:554/live/9F1ED9D2-C3CD-4DB3-92E1-D03E3747CB3E,cctv_f599dc3c-87ad-45c2-b3a6-8f9234a801c4,Arteri,No,OFFLINE,N/A,RTSP,Playlist timeout,TIMEOUT
1072,2026-06-21 08:04:06,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Kepulauan Riau,Depan Kepri Mall,vms.k3i-korlantas.id,"1,1022646","104,0390256",https://vms.k3i-korlantas.id/K3i/2022/KEPRI-005_SP_4_Kepri_Mal.stream/playlist.m3u8,cctv_f5da2b61-6808-483c-ad98-4ade40dc4893,Arteri,Yes,ONLINE,"44,23",VMS,Playlist timeout,TIMEOUT
1073,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Kalimantan Timur,TL Beruang Madu FIX 1,vms.k3i-korlantas.id,"-1,26917","116,85654",https://vms.k3i-korlantas.id/K3i/6POLDA/KTM-014_TL_Beruang_Madu_FIX_1.stream/playlist.m3u8,cctv_f5e29c71-cf8c-4d93-8eb5-1846ca9bb062,Arteri,No,ONLINE,"57,22",VMS,Playlist timeout,TIMEOUT
1074,2026-06-21 08:06:16,BAGOPS,KORLANTAS - TMC,RTMC 2 POLDA,Polda Sumatera Utara,CTV354 KORLAN SUMUT BESITANG LANGKAT,vms.k3i-korlantas.id,"4,0500761","98,1486164",https://vms.k3i-korlantas.id/K3i/SMARTCITY/SMCT-060_Korlan_Jateng_Rembang.stream/playlist.m3u8,cctv_f6022b27-aeb6-4bf4-a3b4-3f0fe013dd8c,Arteri,No,ONLINE,"36,31",VMS,Playlist timeout,TIMEOUT
1075,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Timur,Gereja Kathedral Surabaya,vms.k3i-korlantas.id,"-7,28068","112,74195",https://vms.k3i-korlantas.id/K3i/JATIM/164_Gereja_Katedral.stream/playlist.m3u8,cctv_f6326c64-2dc5-406c-b598-9cadc76580a5,Arteri,Yes,ONLINE,"44,2",VMS,Playlist timeout,TIMEOUT
1076,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Cikopo,vms.k3i-korlantas.id,"-6,44078727","107,478897",https://vms.k3i-korlantas.id/K3i/JABAR/099_Pos_Pol_Cikopo.stream/playlist.m3u8,cctv_f658915d-88f6-4cff-99c9-3c386e045493,Arteri,No,ONLINE,"44,72",VMS,Playlist timeout,TIMEOUT
1077,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Polsek Nagreg,vms.k3i-korlantas.id,"-7,02146624","107,8926599",https://vms.k3i-korlantas.id/K3i/JABAR/093_Polsek_Nagreg.stream/playlist.m3u8,cctv_f66dcbc9-0910-434e-99b3-ca9d5ac115bd,Arteri,No,ONLINE,"39,36",VMS,Playlist timeout,TIMEOUT
1078,2026-06-21 08:06:18,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Sulawesi Tenggara,SP 4 Wua Wua,10.45.42.19,"-7,6060239","109,4404789",rtsp://onvif:lantas123!!@10.45.42.19:554/live/F8932125-6374-422C-8CCE-731CC710F4DB,cctv_f6be84ed-2f4b-48a2-8768-ef5387c7d14c,Arteri,No,OFFLINE,N/A,RTSP,BE timeout,Unhealthy
